cycle,branch,forecastdate,district,component_no,component_name,component_impact,component_narrative,genre,candidateA,candidateB,shortnmA,shortnmB,timestamp
2020,House,10/30/20,PA-10,3,Incumbent's margin in last election,-.3308147,Perry won by 2.6 percentage points in 2018.,DR,Eugene A. DePasquale,Scott Perry,DePasquale,Perry,17:34:24 30 Oct 2020
2020,House,10/30/20,PA-10,2,District partisanship,-.4502866,"PA-10 is 10.6 percentage points more Republican-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Trump in 2016 and Romney in 2012.",DR,Eugene A. DePasquale,Scott Perry,DePasquale,Perry,17:34:24 30 Oct 2020
2020,House,10/30/20,PA-10,11,Total,-3.033579,"",DR,Eugene A. DePasquale,Scott Perry,DePasquale,Perry,17:34:24 30 Oct 2020
2020,House,10/30/20,PA-10,1,Incumbency,-1.398932,"Perry has been elected to 4 terms. Congress has only a 20.8% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. PA-10 has nationally representative demographics, so incumbency won't help Perry as much there.",DR,Eugene A. DePasquale,Scott Perry,DePasquale,Perry,17:34:24 30 Oct 2020
2020,House,10/30/20,OR-5,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Kurt Schrader,Amy Ryan Courser,Schrader,Courser,17:34:24 30 Oct 2020
2020,House,10/30/20,OR-5,7,Challenger experience,-2.329085,"Courser has held elected office before. (So has Schrader, but this is accounted for in our incumbency calculation.)",DR,Kurt Schrader,Amy Ryan Courser,Schrader,Courser,17:34:24 30 Oct 2020
2020,House,10/30/20,OR-5,6,Incumbent's voting record in Congress,-.8614047,"Schrader has voted with Democrats 86% of the time in roll-call votes in recent sessions of Congress. Candidates who vote with their party very frequently tend to underperform at the ballot booth, other factors held equal.",DR,Kurt Schrader,Amy Ryan Courser,Schrader,Courser,17:34:24 30 Oct 2020
2020,House,10/30/20,OR-5,5,Fundraising,3.106223,"As of Oct. 14, Schrader had raised $404,000 in individual contributions (68% of all such contributions to the major-party candidates); Courser had raised $187,000 (32%).",DR,Kurt Schrader,Amy Ryan Courser,Schrader,Courser,17:34:24 30 Oct 2020
2020,House,10/30/20,OR-5,4,Generic ballot,3.248109,Democrats lead by an average of 7.8 percentage points in polls of the generic congressional ballot.,DR,Kurt Schrader,Amy Ryan Courser,Schrader,Courser,17:34:24 30 Oct 2020
2020,House,10/30/20,OR-5,3,Incumbent's margin in last election,.7793505,Schrader won by 13.2 percentage points in 2018.,DR,Kurt Schrader,Amy Ryan Courser,Schrader,Courser,17:34:24 30 Oct 2020
2020,House,10/30/20,OR-5,2,District partisanship,.0164375,"OR-5 is 0.1 percentage points more Democratic-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Clinton in 2016 and Obama in 2012.",DR,Kurt Schrader,Amy Ryan Courser,Schrader,Courser,17:34:24 30 Oct 2020
2020,House,10/30/20,OR-5,11,Total,12.58577,"",DR,Kurt Schrader,Amy Ryan Courser,Schrader,Courser,17:34:24 30 Oct 2020
2020,House,10/30/20,OR-5,1,Incumbency,8.626143,"Schrader has been elected to 6 terms. Congress has only a 20.8% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. OR-5 has somewhat distinctive demographics, so the incumbency advantage will be about average there.",DR,Kurt Schrader,Amy Ryan Courser,Schrader,Courser,17:34:24 30 Oct 2020
2020,House,10/30/20,OR-4,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Peter DeFazio,Alek Skarlatos,DeFazio,Skarlatos,17:34:24 30 Oct 2020
2020,House,10/30/20,OR-4,7,Challenger experience,0,Skarlatos has never held elected office.,DR,Peter DeFazio,Alek Skarlatos,DeFazio,Skarlatos,17:34:24 30 Oct 2020
2020,House,10/30/20,OR-4,6,Incumbent's voting record in Congress,-.9742175,"DeFazio has voted with Democrats 94% of the time in roll-call votes in recent sessions of Congress. Candidates who vote with their party very frequently tend to underperform at the ballot booth, other factors held equal.",DR,Peter DeFazio,Alek Skarlatos,DeFazio,Skarlatos,17:34:24 30 Oct 2020
2020,House,10/30/20,OR-4,5,Fundraising,-.5400169,"As of Oct. 14, Skarlatos had raised $4,176,000 in individual contributions (66% of all such contributions to the major-party candidates); DeFazio had raised $2,161,000 (34%).",DR,Peter DeFazio,Alek Skarlatos,DeFazio,Skarlatos,17:34:24 30 Oct 2020
2020,House,10/30/20,OR-4,4,Generic ballot,1.822572,Democrats lead by an average of 7.8 percentage points in polls of the generic congressional ballot.,DR,Peter DeFazio,Alek Skarlatos,DeFazio,Skarlatos,17:34:24 30 Oct 2020
2020,House,10/30/20,OR-4,3,Incumbent's margin in last election,.6187658,DeFazio won by 15.1 percentage points in 2018.,DR,Peter DeFazio,Alek Skarlatos,DeFazio,Skarlatos,17:34:24 30 Oct 2020
2020,House,10/30/20,OR-4,2,District partisanship,-.2143773,"OR-4 is 1.6 percentage points more Republican-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Clinton in 2016 and Obama in 2012.",DR,Peter DeFazio,Alek Skarlatos,DeFazio,Skarlatos,17:34:24 30 Oct 2020
2020,House,10/30/20,OR-4,11,Total,5.587247,"",DR,Peter DeFazio,Alek Skarlatos,DeFazio,Skarlatos,17:34:24 30 Oct 2020
2020,House,10/30/20,OR-4,1,Incumbency,4.874521,"DeFazio has been elected to 17 terms. Congress has only a 20.8% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. OR-4 has somewhat distinctive demographics, so the incumbency advantage will be about average there.",DR,Peter DeFazio,Alek Skarlatos,DeFazio,Skarlatos,17:34:24 30 Oct 2020
2020,House,10/30/20,OR-3,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Earl Blumenauer,Joanna Harbour,Blumenauer,Harbour,17:34:24 30 Oct 2020
2020,House,10/30/20,OR-3,7,Challenger experience,0,Harbour has never held elected office.,DR,Earl Blumenauer,Joanna Harbour,Blumenauer,Harbour,17:34:24 30 Oct 2020
2020,House,10/30/20,OR-3,6,Incumbent's voting record in Congress,-2.311939,"Blumenauer has voted with Democrats 94% of the time in roll-call votes in recent sessions of Congress. Candidates who vote with their party very frequently tend to underperform at the ballot booth, other factors held equal.",DR,Earl Blumenauer,Joanna Harbour,Blumenauer,Harbour,17:34:24 30 Oct 2020
2020,House,10/30/20,OR-3,5,Fundraising,9.012449,"As of Oct. 14, Blumenauer had raised $702,000 in individual contributions (98% of all such contributions to the major-party candidates); Harbour had raised $11,000 (2%).",DR,Earl Blumenauer,Joanna Harbour,Blumenauer,Harbour,17:34:24 30 Oct 2020
2020,House,10/30/20,OR-3,4,Generic ballot,4.387737,Democrats lead by an average of 7.8 percentage points in polls of the generic congressional ballot.,DR,Earl Blumenauer,Joanna Harbour,Blumenauer,Harbour,17:34:24 30 Oct 2020
2020,House,10/30/20,OR-3,3,Incumbent's margin in last election,10.86201,Blumenauer won by 52.8 percentage points in 2018.,DR,Earl Blumenauer,Joanna Harbour,Blumenauer,Harbour,17:34:24 30 Oct 2020
2020,House,10/30/20,OR-3,2,District partisanship,15.65737,"OR-3 is 44.2 percentage points more Democratic-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Clinton in 2016 and Obama in 2012.",DR,Earl Blumenauer,Joanna Harbour,Blumenauer,Harbour,17:34:24 30 Oct 2020
2020,House,10/30/20,OR-3,11,Total,49.97616,"",DR,Earl Blumenauer,Joanna Harbour,Blumenauer,Harbour,17:34:24 30 Oct 2020
2020,House,10/30/20,OR-3,1,Incumbency,12.36853,"Blumenauer has been elected to 13 terms. Congress has only a 20.8% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. OR-3 has highly distinctive demographics, so incumbency will help Blumenauer a lot there.",DR,Earl Blumenauer,Joanna Harbour,Blumenauer,Harbour,17:34:24 30 Oct 2020
2020,House,10/30/20,OR-2,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Alex Spenser,Cliff Bentz,Spenser,Bentz,17:34:24 30 Oct 2020
2020,House,10/30/20,OR-2,7,Candidate experience,-.2242698,Bentz has held elected office before but Spenser hasn't.,DR,Alex Spenser,Cliff Bentz,Spenser,Bentz,17:34:24 30 Oct 2020
2020,House,10/30/20,OR-2,5,Fundraising,-8.551167,"As of Oct. 14, Bentz had raised $965,000 in individual contributions (99% of all such contributions to the major-party candidates); Spenser had raised $13,000 (1%).",DR,Alex Spenser,Cliff Bentz,Spenser,Bentz,17:34:24 30 Oct 2020
2020,House,10/30/20,OR-2,4,Generic ballot,6.25331,Democrats lead by an average of 7.8 percentage points in polls of the generic congressional ballot.,DR,Alex Spenser,Cliff Bentz,Spenser,Bentz,17:34:24 30 Oct 2020
2020,House,10/30/20,OR-2,2,District partisanship,-18.91403,"OR-2 is 22.7 percentage points more Republican-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Trump in 2016 and Romney in 2012.",DR,Alex Spenser,Cliff Bentz,Spenser,Bentz,17:34:24 30 Oct 2020
2020,House,10/30/20,OR-2,11,Total,-21.43616,"",DR,Alex Spenser,Cliff Bentz,Spenser,Bentz,17:34:24 30 Oct 2020
2020,House,10/30/20,OR-1,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Suzanne Bonamici,Chris Christensen,Bonamici,Christensen,17:34:24 30 Oct 2020
2020,House,10/30/20,OR-1,7,Challenger experience,0,Christensen has never held elected office.,DR,Suzanne Bonamici,Chris Christensen,Bonamici,Christensen,17:34:24 30 Oct 2020
2020,House,10/30/20,OR-1,6,Incumbent's voting record in Congress,-2.292353,"Bonamici has voted with Democrats 94% of the time in roll-call votes in recent sessions of Congress. Candidates who vote with their party very frequently tend to underperform at the ballot booth, other factors held equal.",DR,Suzanne Bonamici,Chris Christensen,Bonamici,Christensen,17:34:24 30 Oct 2020
2020,House,10/30/20,OR-1,5,Fundraising,9.19952,"As of Oct. 14, Bonamici had raised $371,000 in individual contributions (100% of all such contributions to the major-party candidates); Christensen had raised $0 (0%).",DR,Suzanne Bonamici,Chris Christensen,Bonamici,Christensen,17:34:24 30 Oct 2020
2020,House,10/30/20,OR-1,4,Generic ballot,4.357553,Democrats lead by an average of 7.8 percentage points in polls of the generic congressional ballot.,DR,Suzanne Bonamici,Chris Christensen,Bonamici,Christensen,17:34:24 30 Oct 2020
2020,House,10/30/20,OR-1,3,Incumbent's margin in last election,5.322719,Bonamici won by 31.6 percentage points in 2018.,DR,Suzanne Bonamici,Chris Christensen,Bonamici,Christensen,17:34:24 30 Oct 2020
2020,House,10/30/20,OR-1,2,District partisanship,5.662616,"OR-1 is 17.1 percentage points more Democratic-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Clinton in 2016 and Obama in 2012.",DR,Suzanne Bonamici,Chris Christensen,Bonamici,Christensen,17:34:24 30 Oct 2020
2020,House,10/30/20,OR-1,11,Total,34.11877,"",DR,Suzanne Bonamici,Chris Christensen,Bonamici,Christensen,17:34:24 30 Oct 2020
2020,House,10/30/20,OR-1,1,Incumbency,11.86871,"Bonamici has been elected to 5 terms. Congress has only a 20.8% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. OR-1 has somewhat distinctive demographics, so the incumbency advantage will be about average there.",DR,Suzanne Bonamici,Chris Christensen,Bonamici,Christensen,17:34:24 30 Oct 2020
2020,House,10/30/20,OK-5,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Kendra Horn,Stephanie Bice,Horn,Bice,17:34:24 30 Oct 2020
2020,House,10/30/20,OK-5,7,Challenger experience,-.6532655,"Bice has held elected office before. (So has Horn, but this is accounted for in our incumbency calculation.)",DR,Kendra Horn,Stephanie Bice,Horn,Bice,17:34:24 30 Oct 2020
2020,House,10/30/20,OK-5,6,Incumbent's voting record in Congress,-.2872814,"Horn has voted with Democrats 88% of the time in roll-call votes in recent sessions of Congress. Candidates who vote with their party very frequently tend to underperform at the ballot booth, other factors held equal.",DR,Kendra Horn,Stephanie Bice,Horn,Bice,17:34:24 30 Oct 2020
2020,House,10/30/20,OK-5,5,Fundraising,.6454543,"As of Oct. 14, Horn had raised $4,141,000 in individual contributions (62% of all such contributions to the major-party candidates); Bice had raised $2,581,000 (38%).",DR,Kendra Horn,Stephanie Bice,Horn,Bice,17:34:24 30 Oct 2020
2020,House,10/30/20,OK-5,4,Generic ballot,.9110348,Democrats lead by an average of 7.8 percentage points in polls of the generic congressional ballot.,DR,Kendra Horn,Stephanie Bice,Horn,Bice,17:34:24 30 Oct 2020
2020,House,10/30/20,OK-5,3,Incumbent's margin in last election,-.098109,"Horn won by 1.4 percentage points in 2018, defeating an incumbent.",DR,Kendra Horn,Stephanie Bice,Horn,Bice,17:34:24 30 Oct 2020
2020,House,10/30/20,OK-5,2,District partisanship,-.9052223,"OK-5 is 13.2 percentage points more Republican-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Trump in 2016 and Romney in 2012. Oklahoma has been considerably more Democratic in state legislative elections than in presidential elections.",DR,Kendra Horn,Stephanie Bice,Horn,Bice,17:34:24 30 Oct 2020
2020,House,10/30/20,OK-5,11,Total,1.95272,"",DR,Kendra Horn,Stephanie Bice,Horn,Bice,17:34:24 30 Oct 2020
2020,House,10/30/20,OK-5,1,Incumbency,2.340109,"Horn has been elected to 1 term. Congress has only a 20.8% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. OK-5 has nationally representative demographics, so incumbency won't help Horn as much there.",DR,Kendra Horn,Stephanie Bice,Horn,Bice,17:34:24 30 Oct 2020
2020,House,10/30/20,OK-4,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Mary Brannon,Tom Cole,Brannon,Cole,17:34:24 30 Oct 2020
2020,House,10/30/20,OK-4,7,Challenger experience,0,Brannon has never held elected office.,DR,Mary Brannon,Tom Cole,Brannon,Cole,17:34:24 30 Oct 2020
2020,House,10/30/20,OK-4,6,Incumbent's voting record in Congress,-.2977988,Cole has voted with Republicans 76% of the time in roll-call votes in recent sessions of Congress.,DR,Mary Brannon,Tom Cole,Brannon,Cole,17:34:24 30 Oct 2020
2020,House,10/30/20,OK-4,5,Fundraising,-16.65056,"As of Oct. 14, Cole had raised $754,000 in individual contributions (100% of all such contributions to the major-party candidates); Brannon had raised $0 (0%).",DR,Mary Brannon,Tom Cole,Brannon,Cole,17:34:24 30 Oct 2020
2020,House,10/30/20,OK-4,4,Generic ballot,3.204931,Democrats lead by an average of 7.8 percentage points in polls of the generic congressional ballot.,DR,Mary Brannon,Tom Cole,Brannon,Cole,17:34:24 30 Oct 2020
2020,House,10/30/20,OK-4,3,Incumbent's margin in last election,-6.820281,Cole won by 30.1 percentage points in 2018.,DR,Mary Brannon,Tom Cole,Brannon,Cole,17:34:24 30 Oct 2020
2020,House,10/30/20,OK-4,2,District partisanship,-8.640034,"OK-4 is 34.4 percentage points more Republican-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Trump in 2016 and Romney in 2012. Oklahoma has been considerably more Democratic in state legislative elections than in presidential elections.",DR,Mary Brannon,Tom Cole,Brannon,Cole,17:34:24 30 Oct 2020
2020,House,10/30/20,OK-4,11,Total,-37.69967,"",DR,Mary Brannon,Tom Cole,Brannon,Cole,17:34:24 30 Oct 2020
2020,House,10/30/20,OK-4,1,Incumbency,-8.495934,"Cole has been elected to 9 terms. Congress has only a 20.8% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. OK-4 has somewhat distinctive demographics, so the incumbency advantage will be about average there.",DR,Mary Brannon,Tom Cole,Brannon,Cole,17:34:24 30 Oct 2020
2020,House,10/30/20,OK-3,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Zoe Ann Midyett,Frank Lucas,Midyett,Lucas,17:34:24 30 Oct 2020
2020,House,10/30/20,OK-3,7,Challenger experience,0,Midyett has never held elected office.,DR,Zoe Ann Midyett,Frank Lucas,Midyett,Lucas,17:34:24 30 Oct 2020
2020,House,10/30/20,OK-3,6,Incumbent's voting record in Congress,-.0661545,Lucas has voted with Republicans 78% of the time in roll-call votes in recent sessions of Congress.,DR,Zoe Ann Midyett,Frank Lucas,Midyett,Lucas,17:34:24 30 Oct 2020
2020,House,10/30/20,OK-3,5,Fundraising,-18.86372,"As of Oct. 14, Lucas had raised $115,000 in individual contributions (100% of all such contributions to the major-party candidates); Midyett had raised $0 (0%).",DR,Zoe Ann Midyett,Frank Lucas,Midyett,Lucas,17:34:24 30 Oct 2020
2020,House,10/30/20,OK-3,4,Generic ballot,3.630451,Democrats lead by an average of 7.8 percentage points in polls of the generic congressional ballot.,DR,Zoe Ann Midyett,Frank Lucas,Midyett,Lucas,17:34:24 30 Oct 2020
2020,House,10/30/20,OK-3,3,Incumbent's margin in last election,-12.08465,Lucas won by 47.7 percentage points in 2018.,DR,Zoe Ann Midyett,Frank Lucas,Midyett,Lucas,17:34:24 30 Oct 2020
2020,House,10/30/20,OK-3,2,District partisanship,-14.67827,"OK-3 is 49.2 percentage points more Republican-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Trump in 2016 and Romney in 2012. Oklahoma has been considerably more Democratic in state legislative elections than in presidential elections.",DR,Zoe Ann Midyett,Frank Lucas,Midyett,Lucas,17:34:24 30 Oct 2020
2020,House,10/30/20,OK-3,11,Total,-52.20904,"",DR,Zoe Ann Midyett,Frank Lucas,Midyett,Lucas,17:34:24 30 Oct 2020
2020,House,10/30/20,OK-3,1,Incumbency,-10.1467,"Lucas has been elected to 14 terms. Congress has only a 20.8% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. OK-3 has highly distinctive demographics, so incumbency will help Lucas a lot there.",DR,Zoe Ann Midyett,Frank Lucas,Midyett,Lucas,17:34:24 30 Oct 2020
2020,House,10/30/20,OK-2,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Danyell Lanier,Markwayne Mullin,Lanier,Mullin,17:34:24 30 Oct 2020
2020,House,10/30/20,OK-2,7,Challenger experience,0,Lanier has never held elected office.,DR,Danyell Lanier,Markwayne Mullin,Lanier,Mullin,17:34:24 30 Oct 2020
2020,House,10/30/20,OK-2,6,Incumbent's voting record in Congress,.3273304,Mullin has voted with Republicans 82% of the time in roll-call votes in recent sessions of Congress.,DR,Danyell Lanier,Markwayne Mullin,Lanier,Mullin,17:34:24 30 Oct 2020
2020,House,10/30/20,OK-2,5,Fundraising,-16.4625,"As of Oct. 14, Mullin had raised $350,000 in individual contributions (93% of all such contributions to the major-party candidates); Lanier had raised $27,000 (7%).",DR,Danyell Lanier,Markwayne Mullin,Lanier,Mullin,17:34:24 30 Oct 2020
2020,House,10/30/20,OK-2,4,Generic ballot,3.335196,Democrats lead by an average of 7.8 percentage points in polls of the generic congressional ballot.,DR,Danyell Lanier,Markwayne Mullin,Lanier,Mullin,17:34:24 30 Oct 2020
2020,House,10/30/20,OK-2,3,Incumbent's margin in last election,-8.115264,Mullin won by 34.9 percentage points in 2018.,DR,Danyell Lanier,Markwayne Mullin,Lanier,Mullin,17:34:24 30 Oct 2020
2020,House,10/30/20,OK-2,2,District partisanship,-11.63311,"OK-2 is 43.4 percentage points more Republican-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Trump in 2016 and Romney in 2012. Oklahoma has been considerably more Democratic in state legislative elections than in presidential elections.",DR,Danyell Lanier,Markwayne Mullin,Lanier,Mullin,17:34:24 30 Oct 2020
2020,House,10/30/20,OK-2,11,Total,-42.06049,"",DR,Danyell Lanier,Markwayne Mullin,Lanier,Mullin,17:34:24 30 Oct 2020
2020,House,10/30/20,OK-2,1,Incumbency,-9.51214,"Mullin has been elected to 4 terms. Congress has only a 20.8% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. OK-2 has highly distinctive demographics, so incumbency will help Mullin a lot there.",DR,Danyell Lanier,Markwayne Mullin,Lanier,Mullin,17:34:24 30 Oct 2020
2020,House,10/30/20,OK-1,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Kojo Asamoa-Caesar,Kevin Hern,Asamoa-Caesar,Hern,17:34:24 30 Oct 2020
2020,House,10/30/20,OK-1,7,Challenger experience,0,Asamoa-Caesar has never held elected office.,DR,Kojo Asamoa-Caesar,Kevin Hern,Asamoa-Caesar,Hern,17:34:24 30 Oct 2020
2020,House,10/30/20,OK-1,6,Incumbent's voting record in Congress,-.0989003,Hern has voted with Republicans 78% of the time in roll-call votes in recent sessions of Congress.,DR,Kojo Asamoa-Caesar,Kevin Hern,Asamoa-Caesar,Hern,17:34:24 30 Oct 2020
2020,House,10/30/20,OK-1,5,Fundraising,-13.26467,"As of Oct. 14, Hern had raised $743,000 in individual contributions (85% of all such contributions to the major-party candidates); Asamoa-Caesar had raised $126,000 (15%).",DR,Kojo Asamoa-Caesar,Kevin Hern,Asamoa-Caesar,Hern,17:34:24 30 Oct 2020
2020,House,10/30/20,OK-1,4,Generic ballot,2.843734,Democrats lead by an average of 7.8 percentage points in polls of the generic congressional ballot.,DR,Kojo Asamoa-Caesar,Kevin Hern,Asamoa-Caesar,Hern,17:34:24 30 Oct 2020
2020,House,10/30/20,OK-1,3,Incumbent's margin in last election,-4.702874,Hern won by 18.6 percentage points in 2018 in an open-seat race.,DR,Kojo Asamoa-Caesar,Kevin Hern,Asamoa-Caesar,Hern,17:34:24 30 Oct 2020
2020,House,10/30/20,OK-1,2,District partisanship,-6.088304,"OK-1 is 27.8 percentage points more Republican-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Trump in 2016 and Romney in 2012. Oklahoma has been considerably more Democratic in state legislative elections than in presidential elections.",DR,Kojo Asamoa-Caesar,Kevin Hern,Asamoa-Caesar,Hern,17:34:24 30 Oct 2020
2020,House,10/30/20,OK-1,11,Total,-28.74615,"",DR,Kojo Asamoa-Caesar,Kevin Hern,Asamoa-Caesar,Hern,17:34:24 30 Oct 2020
2020,House,10/30/20,OK-1,1,Incumbency,-7.435129,"Hern has been elected to 1 term. Congress has only a 20.8% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. OK-1 has somewhat distinctive demographics, so the incumbency advantage will be about average there.",DR,Kojo Asamoa-Caesar,Kevin Hern,Asamoa-Caesar,Hern,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-9,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Marcy Kaptur,Rob Weber,Kaptur,Weber,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-9,7,Challenger experience,0,Weber has never held elected office.,DR,Marcy Kaptur,Rob Weber,Kaptur,Weber,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-9,6,Incumbent's voting record in Congress,-2.095006,"Kaptur has voted with Democrats 93% of the time in roll-call votes in recent sessions of Congress. Candidates who vote with their party very frequently tend to underperform at the ballot booth, other factors held equal.",DR,Marcy Kaptur,Rob Weber,Kaptur,Weber,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-9,5,Fundraising,6.827963,"As of Oct. 14, Kaptur had raised $273,000 in individual contributions (85% of all such contributions to the major-party candidates); Weber had raised $49,000 (15%).",DR,Marcy Kaptur,Rob Weber,Kaptur,Weber,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-9,4,Generic ballot,4.383369,Democrats lead by an average of 7.8 percentage points in polls of the generic congressional ballot.,DR,Marcy Kaptur,Rob Weber,Kaptur,Weber,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-9,3,Incumbent's margin in last election,6.33045,Kaptur won by 35.6 percentage points in 2018.,DR,Marcy Kaptur,Rob Weber,Kaptur,Weber,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-9,2,District partisanship,8.434,"OH-9 is 25.1 percentage points more Democratic-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Clinton in 2016 and Obama in 2012.",DR,Marcy Kaptur,Rob Weber,Kaptur,Weber,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-9,11,Total,35.05999,"",DR,Marcy Kaptur,Rob Weber,Kaptur,Weber,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-9,1,Incumbency,11.17921,"Kaptur has been elected to 19 terms. Congress has only a 20.8% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. OH-9 has nationally representative demographics, so incumbency won't help Kaptur as much there.",DR,Marcy Kaptur,Rob Weber,Kaptur,Weber,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-8,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Vanessa Enoch,Warren Davidson,Enoch,Davidson,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-8,7,Challenger experience,0,Enoch has never held elected office.,DR,Vanessa Enoch,Warren Davidson,Enoch,Davidson,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-8,6,Incumbent's voting record in Congress,.5075312,Davidson has voted with Republicans 83% of the time in roll-call votes in recent sessions of Congress.,DR,Vanessa Enoch,Warren Davidson,Enoch,Davidson,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-8,5,Fundraising,-15.5148,"As of Oct. 14, Davidson had raised $392,000 in individual contributions (91% of all such contributions to the major-party candidates); Enoch had raised $39,000 (9%).",DR,Vanessa Enoch,Warren Davidson,Enoch,Davidson,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-8,4,Generic ballot,3.18853,Democrats lead by an average of 7.8 percentage points in polls of the generic congressional ballot.,DR,Vanessa Enoch,Warren Davidson,Enoch,Davidson,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-8,3,Incumbent's margin in last election,-7.398674,Davidson won by 33.2 percentage points in 2018.,DR,Vanessa Enoch,Warren Davidson,Enoch,Davidson,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-8,2,District partisanship,-8.35171,"OH-8 is 33.5 percentage points more Republican-leaning than the country overall, based on how it has voted in recent presidential and state legislative elections. It voted for Trump in 2016 and Romney in 2012.",DR,Vanessa Enoch,Warren Davidson,Enoch,Davidson,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-8,11,Total,-35.71548,"",DR,Vanessa Enoch,Warren Davidson,Enoch,Davidson,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-8,1,Incumbency,-8.146364,"Davidson has been elected to 3 terms. Congress has only a 20.8% approval rating, reducing the incumbency advantage. The incumbency advantage is larger in states and districts with distinctive demographic patterns. OH-8 has nationally representative demographics, so incumbency won't help Davidson as much there.",DR,Vanessa Enoch,Warren Davidson,Enoch,Davidson,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-7,8,Scandals,0,Neither candidate is involved in a scandal.,DR,Quentin Potter,Bob Gibbs,Potter,Gibbs,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-7,7,Challenger experience,0,Potter has never held elected office.,DR,Quentin Potter,Bob Gibbs,Potter,Gibbs,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-7,6,Incumbent's voting record in Congress,.1621865,Gibbs has voted with Republicans 80% of the time in roll-call votes in recent sessions of Congress.,DR,Quentin Potter,Bob Gibbs,Potter,Gibbs,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-7,5,Fundraising,-13.99822,"As of Oct. 14, Gibbs had raised $199,000 in individual contributions (96% of all such contributions to the major-party candidates); Potter had raised $8,000 (4%).",DR,Quentin Potter,Bob Gibbs,Potter,Gibbs,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-7,4,Generic ballot,2.767461,Democrats lead by an average of 7.8 percentage points in polls of the generic congressional ballot.,DR,Quentin Potter,Bob Gibbs,Potter,Gibbs,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-7,3,Incumbent's margin in last election,-3.856338,Gibbs won by 17.5 percentage points in 2018.,DR,Quentin Potter,Bob Gibbs,Potter,Gibbs,17:34:24 30 Oct 2020
