cycle,branch,forecastdate,district,candidateA,candidateB,displaystep,description,margin,lite_weight,classic_weight,deluxe_weight,simulations,timestamp
2020,House,10/30/20,TN-2,Renee Hoyos,Tim Burchett,1,Polls adjusted for house effects & other factors,,0,0,0,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,TN-1,Blair Walsingham,Diana Harshbarger,4,Expert ratings adjusted for national environment,-48.83145,0,0,.7177314,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,TN-1,Blair Walsingham,Diana Harshbarger,3,Fundamentals (non-polling factors),-46.81609,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,TN-1,Blair Walsingham,Diana Harshbarger,2,CANTOR (analysis of comparable disticts),-53.70588,.8358126,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,TN-1,Blair Walsingham,Diana Harshbarger,1,Polls adjusted for house effects & other factors,,0,0,0,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,SD-1,Randy Luallin,Dusty Johnson,4,Expert ratings adjusted for national environment,-64.28316,0,0,.7177314,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,SD-1,Randy Luallin,Dusty Johnson,3,Fundamentals (non-polling factors),-64.28316,1.439034,1.439034,1.439034,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,SD-1,Randy Luallin,Dusty Johnson,2,CANTOR (analysis of comparable disticts),,0,0,0,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,SD-1,Randy Luallin,Dusty Johnson,1,Polls adjusted for house effects & other factors,,0,0,0,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,SC-7,Melissa Ward Watson,Tom Rice,4,Expert ratings adjusted for national environment,-25.12068,0,0,.7177314,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,SC-7,Melissa Ward Watson,Tom Rice,3,Fundamentals (non-polling factors),-22.93872,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,SC-7,Melissa Ward Watson,Tom Rice,2,CANTOR (analysis of comparable disticts),-17.1914,.8358126,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,SC-7,Melissa Ward Watson,Tom Rice,1,Polls adjusted for house effects & other factors,,0,0,0,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,SC-6,James E. Clyburn,John McCollum,4,Expert ratings adjusted for national environment,44.63212,0,0,.7177314,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,SC-6,James E. Clyburn,John McCollum,3,Fundamentals (non-polling factors),43.9076,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,SC-6,James E. Clyburn,John McCollum,2,CANTOR (analysis of comparable disticts),62.48357,.8358126,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,SC-6,James E. Clyburn,John McCollum,1,Polls adjusted for house effects & other factors,,0,0,0,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,SC-5,Moe Brown,Ralph Norman,4,Expert ratings adjusted for national environment,-23.62675,0,0,.7177314,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,SC-5,Moe Brown,Ralph Norman,3,Fundamentals (non-polling factors),-16.47359,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,SC-5,Moe Brown,Ralph Norman,2,CANTOR (analysis of comparable disticts),-17.27198,.8358126,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,SC-5,Moe Brown,Ralph Norman,1,Polls adjusted for house effects & other factors,,0,0,0,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,SC-4,Kim Nelson,William Timmons,4,Expert ratings adjusted for national environment,-28.30037,0,0,.7177314,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,SC-4,Kim Nelson,William Timmons,3,Fundamentals (non-polling factors),-26.06955,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,SC-4,Kim Nelson,William Timmons,2,CANTOR (analysis of comparable disticts),-30.28447,.8358126,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,SC-4,Kim Nelson,William Timmons,1,Polls adjusted for house effects & other factors,,0,0,0,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,SC-3,Hosea Cleveland,Jeff Duncan,4,Expert ratings adjusted for national environment,-42.61132,0,0,.7177314,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,SC-3,Hosea Cleveland,Jeff Duncan,3,Fundamentals (non-polling factors),-41.33324,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,SC-3,Hosea Cleveland,Jeff Duncan,2,CANTOR (analysis of comparable disticts),-41.29405,.8358126,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,SC-3,Hosea Cleveland,Jeff Duncan,1,Polls adjusted for house effects & other factors,,0,0,0,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,SC-2,Adair Ford Boroughs,Joe Wilson,4,Expert ratings adjusted for national environment,-21.41904,0,0,.7177314,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,SC-2,Adair Ford Boroughs,Joe Wilson,3,Fundamentals (non-polling factors),-10.02218,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,SC-2,Adair Ford Boroughs,Joe Wilson,2,CANTOR (analysis of comparable disticts),-20.49344,.8358126,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,SC-2,Adair Ford Boroughs,Joe Wilson,1,Polls adjusted for house effects & other factors,,0,0,0,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,SC-1,Joe Cunningham,Nancy Mace,4,Expert ratings adjusted for national environment,5.443244,0,0,1.35242,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,SC-1,Joe Cunningham,Nancy Mace,3,Fundamentals (non-polling factors),-1.791137,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,SC-1,Joe Cunningham,Nancy Mace,2,CANTOR (analysis of comparable disticts),-1.134087,.7274634,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,SC-1,Joe Cunningham,Nancy Mace,1,Polls adjusted for house effects & other factors,5.798141,1.272537,1.272537,1.272537,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,RI-2,Jim Langevin,Robert Lancia,4,Expert ratings adjusted for national environment,28.70565,0,0,.7177314,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,RI-2,Jim Langevin,Robert Lancia,3,Fundamentals (non-polling factors),28.60345,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,RI-2,Jim Langevin,Robert Lancia,2,CANTOR (analysis of comparable disticts),39.46586,.8358126,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,RI-2,Jim Langevin,Robert Lancia,1,Polls adjusted for house effects & other factors,,0,0,0,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,RI-1,David Cicilline,All others,4,Expert ratings adjusted for national environment,67.47098,0,0,.7177314,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,RI-1,David Cicilline,All others,3,Fundamentals (non-polling factors),67.47098,1.439034,1.439034,1.439034,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,RI-1,David Cicilline,All others,2,CANTOR (analysis of comparable disticts),,0,0,0,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,RI-1,David Cicilline,All others,1,Polls adjusted for house effects & other factors,,0,0,0,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,PA-9,Gary Wegman,Daniel Meuser,4,Expert ratings adjusted for national environment,-32.56186,0,0,.7177314,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,PA-9,Gary Wegman,Daniel Meuser,3,Fundamentals (non-polling factors),-30.91054,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,PA-9,Gary Wegman,Daniel Meuser,2,CANTOR (analysis of comparable disticts),-33.09178,.8358126,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,PA-9,Gary Wegman,Daniel Meuser,1,Polls adjusted for house effects & other factors,,0,0,0,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,PA-8,Matt Cartwright,Jim Bognet,4,Expert ratings adjusted for national environment,13.16506,0,0,1.096097,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,PA-8,Matt Cartwright,Jim Bognet,3,Fundamentals (non-polling factors),9.813559,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,PA-8,Matt Cartwright,Jim Bognet,2,CANTOR (analysis of comparable disticts),7.357234,.8358126,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,PA-8,Matt Cartwright,Jim Bognet,1,Polls adjusted for house effects & other factors,9.254322,.7586141,.7586141,.7586141,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,PA-7,Susan Wild,Lisa Scheller,4,Expert ratings adjusted for national environment,14.65088,0,0,2.039763,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,PA-7,Susan Wild,Lisa Scheller,3,Fundamentals (non-polling factors),12.38537,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,PA-7,Susan Wild,Lisa Scheller,2,CANTOR (analysis of comparable disticts),11.62014,0,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,PA-7,Susan Wild,Lisa Scheller,1,Polls adjusted for house effects & other factors,12.92905,2.650643,2.650643,2.650643,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,PA-6,Chrissy Houlahan,John William Emmons,4,Expert ratings adjusted for national environment,22.03463,0,0,.7177314,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,PA-6,Chrissy Houlahan,John William Emmons,3,Fundamentals (non-polling factors),20.69338,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,PA-6,Chrissy Houlahan,John William Emmons,2,CANTOR (analysis of comparable disticts),26.95244,.8358126,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,PA-6,Chrissy Houlahan,John William Emmons,1,Polls adjusted for house effects & other factors,,0,0,0,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,PA-5,Mary Gay Scanlon,Dasha Pruett,4,Expert ratings adjusted for national environment,36.22127,0,0,.7177314,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,PA-5,Mary Gay Scanlon,Dasha Pruett,3,Fundamentals (non-polling factors),35.89676,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,PA-5,Mary Gay Scanlon,Dasha Pruett,2,CANTOR (analysis of comparable disticts),50.53803,.8358126,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,PA-5,Mary Gay Scanlon,Dasha Pruett,1,Polls adjusted for house effects & other factors,,0,0,0,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,PA-4,Madeleine Dean,Kathy Barnette,4,Expert ratings adjusted for national environment,22.15567,0,0,.7177314,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,PA-4,Madeleine Dean,Kathy Barnette,3,Fundamentals (non-polling factors),19.52728,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,PA-4,Madeleine Dean,Kathy Barnette,2,CANTOR (analysis of comparable disticts),38.77794,.8358126,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,PA-4,Madeleine Dean,Kathy Barnette,1,Polls adjusted for house effects & other factors,,0,0,0,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,PA-3,Dwight Evans,Michael Harvey,4,Expert ratings adjusted for national environment,82.6186,0,0,.7177314,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,PA-3,Dwight Evans,Michael Harvey,3,Fundamentals (non-polling factors),82.26663,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,PA-3,Dwight Evans,Michael Harvey,2,CANTOR (analysis of comparable disticts),97.39772,.8358126,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,PA-3,Dwight Evans,Michael Harvey,1,Polls adjusted for house effects & other factors,,0,0,0,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,PA-2,Brendan Boyle,David Torres,4,Expert ratings adjusted for national environment,56.56585,0,0,.7177314,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,PA-2,Brendan Boyle,David Torres,3,Fundamentals (non-polling factors),56.07991,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,PA-2,Brendan Boyle,David Torres,2,CANTOR (analysis of comparable disticts),72.45709,.8358126,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,PA-2,Brendan Boyle,David Torres,1,Polls adjusted for house effects & other factors,,0,0,0,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,PA-18,Michael Doyle,Luke Negron,4,Expert ratings adjusted for national environment,37.31997,0,0,.7177314,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,PA-18,Michael Doyle,Luke Negron,3,Fundamentals (non-polling factors),37.30948,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,PA-18,Michael Doyle,Luke Negron,2,CANTOR (analysis of comparable disticts),49.0893,.8358126,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,PA-18,Michael Doyle,Luke Negron,1,Polls adjusted for house effects & other factors,,0,0,0,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,PA-17,Conor Lamb,Sean Parnell,4,Expert ratings adjusted for national environment,13.17367,0,0,.7177314,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,PA-17,Conor Lamb,Sean Parnell,3,Fundamentals (non-polling factors),8.520163,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,PA-17,Conor Lamb,Sean Parnell,2,CANTOR (analysis of comparable disticts),12.66716,.8358126,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,PA-17,Conor Lamb,Sean Parnell,1,Polls adjusted for house effects & other factors,,0,0,0,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,PA-16,Kristy Gnibus,Mike Kelly,4,Expert ratings adjusted for national environment,-21.31254,0,0,1.091187,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,PA-16,Kristy Gnibus,Mike Kelly,3,Fundamentals (non-polling factors),-12.06648,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,PA-16,Kristy Gnibus,Mike Kelly,2,CANTOR (analysis of comparable disticts),-10.87522,.8358126,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,PA-16,Kristy Gnibus,Mike Kelly,1,Polls adjusted for house effects & other factors,-11.06842,.748769,.748769,.748769,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,PA-15,Robert M. Williams,Glenn Thompson,4,Expert ratings adjusted for national environment,-45.25235,0,0,.7177314,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,PA-15,Robert M. Williams,Glenn Thompson,3,Fundamentals (non-polling factors),-43.91558,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,PA-15,Robert M. Williams,Glenn Thompson,2,CANTOR (analysis of comparable disticts),-44.46457,.8358126,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,PA-15,Robert M. Williams,Glenn Thompson,1,Polls adjusted for house effects & other factors,,0,0,0,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,PA-14,William A. Marx,Guy Reschenthaler,4,Expert ratings adjusted for national environment,-33.42518,0,0,.7177314,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,PA-14,William A. Marx,Guy Reschenthaler,3,Fundamentals (non-polling factors),-32.18806,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,PA-14,William A. Marx,Guy Reschenthaler,2,CANTOR (analysis of comparable disticts),-30.80434,.8358126,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,PA-14,William A. Marx,Guy Reschenthaler,1,Polls adjusted for house effects & other factors,,0,0,0,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,PA-13,Todd Rowley,John Joyce,4,Expert ratings adjusted for national environment,-47.03586,0,0,.7177314,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,PA-13,Todd Rowley,John Joyce,3,Fundamentals (non-polling factors),-45.47604,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,PA-13,Todd Rowley,John Joyce,2,CANTOR (analysis of comparable disticts),-48.11625,.8358126,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,PA-13,Todd Rowley,John Joyce,1,Polls adjusted for house effects & other factors,,0,0,0,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,PA-12,Lee Griffin,Fred Keller,4,Expert ratings adjusted for national environment,-41.77482,0,0,.7177314,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,PA-12,Lee Griffin,Fred Keller,3,Fundamentals (non-polling factors),-40.8283,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,PA-12,Lee Griffin,Fred Keller,2,CANTOR (analysis of comparable disticts),-37.68189,.8358126,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,PA-12,Lee Griffin,Fred Keller,1,Polls adjusted for house effects & other factors,,0,0,0,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,PA-1,Christina M. Finello,Brian Fitzpatrick,4,Expert ratings adjusted for national environment,-7.990464,0,0,1.76002,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,PA-1,Christina M. Finello,Brian Fitzpatrick,3,Fundamentals (non-polling factors),-4.772796,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,PA-1,Christina M. Finello,Brian Fitzpatrick,2,CANTOR (analysis of comparable disticts),2.835616,0,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,PA-1,Christina M. Finello,Brian Fitzpatrick,1,Polls adjusted for house effects & other factors,-6.700188,2.089764,2.089764,2.089764,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,PA-11,Sarah Hammond,Lloyd Smucker,4,Expert ratings adjusted for national environment,-31.04361,0,0,.7177314,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,PA-11,Sarah Hammond,Lloyd Smucker,3,Fundamentals (non-polling factors),-29.554,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,PA-11,Sarah Hammond,Lloyd Smucker,2,CANTOR (analysis of comparable disticts),-29.49902,.8358126,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,PA-11,Sarah Hammond,Lloyd Smucker,1,Polls adjusted for house effects & other factors,,0,0,0,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,PA-10,Eugene A. DePasquale,Scott Perry,4,Expert ratings adjusted for national environment,-1.27361,0,0,1.742671,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,PA-10,Eugene A. DePasquale,Scott Perry,3,Fundamentals (non-polling factors),-3.033578,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,PA-10,Eugene A. DePasquale,Scott Perry,2,CANTOR (analysis of comparable disticts),-5.337298,0,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,PA-10,Eugene A. DePasquale,Scott Perry,1,Polls adjusted for house effects & other factors,1.553967,2.05498,2.05498,2.05498,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,OR-5,Kurt Schrader,Amy Ryan Courser,4,Expert ratings adjusted for national environment,22.00913,0,0,.7177314,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,OR-5,Kurt Schrader,Amy Ryan Courser,3,Fundamentals (non-polling factors),12.58577,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,OR-5,Kurt Schrader,Amy Ryan Courser,2,CANTOR (analysis of comparable disticts),21.32793,.8358126,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,OR-5,Kurt Schrader,Amy Ryan Courser,1,Polls adjusted for house effects & other factors,,0,0,0,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,OR-4,Peter DeFazio,Alek Skarlatos,4,Expert ratings adjusted for national environment,7.23073,0,0,.7177314,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,OR-4,Peter DeFazio,Alek Skarlatos,3,Fundamentals (non-polling factors),5.587247,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,OR-4,Peter DeFazio,Alek Skarlatos,2,CANTOR (analysis of comparable disticts),19.1869,.8358126,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,OR-4,Peter DeFazio,Alek Skarlatos,1,Polls adjusted for house effects & other factors,,0,0,0,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,OR-3,Earl Blumenauer,Joanna Harbour,4,Expert ratings adjusted for national environment,50.85258,0,0,.7177314,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,OR-3,Earl Blumenauer,Joanna Harbour,3,Fundamentals (non-polling factors),49.97615,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,OR-3,Earl Blumenauer,Joanna Harbour,2,CANTOR (analysis of comparable disticts),69.98483,.8358126,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,OR-3,Earl Blumenauer,Joanna Harbour,1,Polls adjusted for house effects & other factors,,0,0,0,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,OR-2,Alex Spenser,Cliff Bentz,4,Expert ratings adjusted for national environment,-24.1999,0,0,.7177314,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,OR-2,Alex Spenser,Cliff Bentz,3,Fundamentals (non-polling factors),-21.43616,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,OR-2,Alex Spenser,Cliff Bentz,2,CANTOR (analysis of comparable disticts),-13.19654,.8358126,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,OR-2,Alex Spenser,Cliff Bentz,1,Polls adjusted for house effects & other factors,,0,0,0,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,OR-1,Suzanne Bonamici,Chris Christensen,4,Expert ratings adjusted for national environment,33.78738,0,0,.7177314,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,OR-1,Suzanne Bonamici,Chris Christensen,3,Fundamentals (non-polling factors),34.11877,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,OR-1,Suzanne Bonamici,Chris Christensen,2,CANTOR (analysis of comparable disticts),42.42793,.8358126,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,OR-1,Suzanne Bonamici,Chris Christensen,1,Polls adjusted for house effects & other factors,,0,0,0,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,OK-5,Kendra Horn,Stephanie Bice,4,Expert ratings adjusted for national environment,-1.27361,0,0,2.050455,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,OK-5,Kendra Horn,Stephanie Bice,3,Fundamentals (non-polling factors),1.95272,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,OK-5,Kendra Horn,Stephanie Bice,2,CANTOR (analysis of comparable disticts),3.029054,0,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,OK-5,Kendra Horn,Stephanie Bice,1,Polls adjusted for house effects & other factors,-.6404648,2.672079,2.672079,2.672079,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,OK-4,Mary Brannon,Tom Cole,4,Expert ratings adjusted for national environment,-38.92635,0,0,.7177314,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,OK-4,Mary Brannon,Tom Cole,3,Fundamentals (non-polling factors),-37.69967,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,OK-4,Mary Brannon,Tom Cole,2,CANTOR (analysis of comparable disticts),-37.03858,.8358126,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,OK-4,Mary Brannon,Tom Cole,1,Polls adjusted for house effects & other factors,,0,0,0,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,OK-3,Zoe Ann Midyett,Frank Lucas,4,Expert ratings adjusted for national environment,-53.57419,0,0,.7177314,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,OK-3,Zoe Ann Midyett,Frank Lucas,3,Fundamentals (non-polling factors),-52.20905,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,OK-3,Zoe Ann Midyett,Frank Lucas,2,CANTOR (analysis of comparable disticts),-53.05713,.8358126,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,OK-3,Zoe Ann Midyett,Frank Lucas,1,Polls adjusted for house effects & other factors,,0,0,0,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,OK-2,Danyell Lanier,Markwayne Mullin,4,Expert ratings adjusted for national environment,-43.72827,0,0,.7177314,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,OK-2,Danyell Lanier,Markwayne Mullin,3,Fundamentals (non-polling factors),-42.06049,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,OK-2,Danyell Lanier,Markwayne Mullin,2,CANTOR (analysis of comparable disticts),-45.67017,.8358126,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,OK-2,Danyell Lanier,Markwayne Mullin,1,Polls adjusted for house effects & other factors,,0,0,0,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,OK-1,Kojo Asamoa-Caesar,Kevin Hern,4,Expert ratings adjusted for national environment,-29.86052,0,0,1.712299,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,OK-1,Kojo Asamoa-Caesar,Kevin Hern,3,Fundamentals (non-polling factors),-28.74615,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,OK-1,Kojo Asamoa-Caesar,Kevin Hern,2,CANTOR (analysis of comparable disticts),-17.60425,.0059164,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,OK-1,Kojo Asamoa-Caesar,Kevin Hern,1,Polls adjusted for house effects & other factors,-28.79505,1.994084,1.994084,1.994084,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-9,Marcy Kaptur,Rob Weber,4,Expert ratings adjusted for national environment,35.21076,0,0,.7177314,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-9,Marcy Kaptur,Rob Weber,3,Fundamentals (non-polling factors),35.05999,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-9,Marcy Kaptur,Rob Weber,2,CANTOR (analysis of comparable disticts),48.00814,.8358126,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-9,Marcy Kaptur,Rob Weber,1,Polls adjusted for house effects & other factors,,0,0,0,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-8,Vanessa Enoch,Warren Davidson,4,Expert ratings adjusted for national environment,-37.29705,0,0,.7177314,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-8,Vanessa Enoch,Warren Davidson,3,Fundamentals (non-polling factors),-35.71548,0,1.284435,1.284435,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-8,Vanessa Enoch,Warren Davidson,2,CANTOR (analysis of comparable disticts),-38.22941,.8358126,.1545999,.1545999,40000,17:34:24 30 Oct 2020
2020,House,10/30/20,OH-8,Vanessa Enoch,Warren Davidson,1,Polls adjusted for house effects & other factors,,0,0,0,40000,17:34:24 30 Oct 2020
