cycle,branch,model,modeldate,candidate_inc,candidate_chal,candidate_3rd,evprob_inc,evprob_chal,evprob_3rd,total_ev,timestamp,simulations
2020,President,polls-plus,10/30/2020,Trump,Biden,"",0,.0048,,358,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.00005,.0116,,357,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.0002,.008175,,356,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.000425,.00175,,355,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.000025,.0025,,354,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.0001,.006,,353,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.000025,.0036,,352,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.000075,.010575,,351,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.000425,.016575,,350,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.000225,0,,35,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.000175,.00425,,349,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.00025,.00375,,348,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.0002,.00285,,347,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.0002,.005275,,346,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.000225,.0029,,345,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.00025,.005725,,344,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.000075,.002625,,343,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.000775,.0035,,342,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.000475,.007275,,341,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.000575,.006425,,340,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.00015,0,,34,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.0002,.007675,,339,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.000275,.00445,,338,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.00055,.00335,,337,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.000325,.003325,,336,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.0004,.013125,,335,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.0003,.011325,,334,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.0008,.004775,,333,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.000275,.002,,332,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.000725,.00265,,331,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.000275,.004925,,330,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.000225,0,,33,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.00055,.0055,,329,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.001975,.00325,,328,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.000625,.00305,,327,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.00145,.0041,,326,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.000275,.00425,,325,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.0004,.0075,,324,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.0004,.005975,,323,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.001625,.004675,,322,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.000575,.00395,,321,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.000325,.00615,,320,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.00005,0,,32,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.000575,.0145,,319,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.001075,.00525,,318,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.000625,.00275,,317,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.001175,.0037,,316,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.000575,.0045,,315,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.000425,.00305,,314,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.000625,.00705,,313,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.0025,.0046,,312,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.001175,.003925,,311,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.001225,.005,,310,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.00015,0,,31,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.000675,.005325,,309,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.0005,.00625,,308,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.00045,.004275,,307,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.002375,.005625,,306,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.00105,.0056,,305,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.00095,.003575,,304,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.00045,.002075,,303,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.0014,.00205,,302,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.001125,.002775,,301,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.001675,.0025,,300,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",0,0,,30,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",0,0,,3,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.000725,.00275,,299,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.0005,.0041,,298,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.000425,.00455,,297,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.003675,.002975,,296,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.001825,.008175,,295,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.00135,.00935,,294,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.00075,.003675,,293,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.0011,.0015,,292,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.001325,.0063,,291,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.003375,.01445,,290,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.0001,0,,29,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.001925,.005425,,289,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.00065,.002725,,288,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.00075,.0018,,287,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.004375,.00255,,286,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.004975,.002775,,285,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.002325,.00205,,284,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.0019,.00235,,283,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.001,.001975,,282,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.001325,.001425,,281,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.006975,.00885,,280,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.00015,0,,28,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.00675,.019175,,279,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.001225,.00815,,278,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.000525,.001325,,277,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.00125,.001,,276,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.0024,.0019,,275,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.0019,.00415,,274,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.001825,.006375,,273,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.001125,.0027,,272,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.001175,.001475,,271,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.003025,.003375,,270,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.0001,0,,27,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.005,.005,,269,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.003375,.003025,,268,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.001475,.001175,,267,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.0027,.001125,,266,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.006375,.001825,,265,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.00415,.0019,,264,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.0019,.0024,,263,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.001,.00125,,262,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.001325,.000525,,261,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.00815,.001225,,260,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.00005,0,,26,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.019175,.00675,,259,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.00885,.006975,,258,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.001425,.001325,,257,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.001975,.001,,256,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.00235,.0019,,255,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.00205,.002325,,254,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.002775,.004975,,253,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.00255,.004375,,252,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.0018,.00075,,251,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.002725,.00065,,250,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.000175,0,,25,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.005425,.001925,,249,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.01445,.003375,,248,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.0063,.001325,,247,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.0015,.0011,,246,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.003675,.00075,,245,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.00935,.00135,,244,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.008175,.001825,,243,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.002975,.003675,,242,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.00455,.000425,,241,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.0041,.0005,,240,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.000125,0,,24,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.00275,.000725,,239,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.0025,.001675,,238,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.002775,.001125,,237,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.00205,.0014,,236,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.002075,.00045,,235,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.003575,.00095,,234,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.0056,.00105,,233,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.005625,.002375,,232,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.004275,.00045,,231,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.00625,.0005,,230,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.000175,0,,23,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.005325,.000675,,229,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.005,.001225,,228,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.003925,.001175,,227,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.0046,.0025,,226,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.00705,.000625,,225,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.00305,.000425,,224,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.0045,.000575,,223,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.0037,.001175,,222,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.00275,.000625,,221,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.00525,.001075,,220,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.000125,0,,22,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.0145,.000575,,219,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.00615,.000325,,218,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.00395,.000575,,217,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.004675,.001625,,216,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.005975,.0004,,215,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.0075,.0004,,214,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.00425,.000275,,213,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.0041,.00145,,212,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.00305,.000625,,211,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.00325,.001975,,210,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.000125,0,,21,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.0055,.00055,,209,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.004925,.000275,,208,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.00265,.000725,,207,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.002,.000275,,206,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.004775,.0008,,205,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.011325,.0003,,204,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.013125,.0004,,203,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.003325,.000325,,202,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.00335,.00055,,201,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.00445,.000275,,200,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.00005,0,,20,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",0,0,,2,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.007675,.0002,,199,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.006425,.000575,,198,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.007275,.000475,,197,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.0035,.000775,,196,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.002625,.000075,,195,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.005725,.00025,,194,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.0029,.000225,,193,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.005275,.0002,,192,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.00285,.0002,,191,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.00375,.00025,,190,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.000175,0,,19,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.00425,.000175,,189,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.016575,.000425,,188,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.010575,.000075,,187,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.0036,.000025,,186,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.006,.0001,,185,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.0025,.000025,,184,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.00175,.000425,,183,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.008175,.0002,,182,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.0116,.00005,,181,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.0048,0,,180,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.000075,0,,18,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.011625,0,,179,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.00415,.000025,,178,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.002275,.000025,,177,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.004425,.00025,,176,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.00305,.000325,,175,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.0057,0,,174,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.00255,.000025,,173,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.002175,.00005,,172,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.001925,0,,171,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.00785,0,,170,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.000075,0,,17,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.0104,.00005,,169,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.001375,.000075,,168,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.002575,0,,167,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.003975,.000025,,166,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.003825,.000075,,165,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.009675,.000075,,164,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.03045,.0002,,163,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.00175,.000025,,162,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.002975,0,,161,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.011875,.000025,,160,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.0001,0,,16,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.003075,0,,159,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.001825,0,,158,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.004775,0,,157,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.002675,.000075,,156,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.001875,0,,155,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.003025,0,,154,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.001475,.00005,,153,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.0027,.000025,,152,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.003325,0,,151,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.012025,0,,150,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.000075,0,,15,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.0056,.000025,,149,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.0023,.000025,,148,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.0034,.000025,,147,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.002725,0,,146,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.001175,0,,145,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.0092,0,,144,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.0065,0,,143,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.002375,0,,142,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.00605,.00005,,141,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.00265,0,,140,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.000075,0,,14,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.00105,.000025,,139,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.002725,.00005,,138,17:26:03 30 Oct 2020,40000
2020,President,polls-plus,10/30/2020,Trump,Biden,"",.0024,.000025,,137,17:26:03 30 Oct 2020,40000
